Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
390,0.7051229769,-1.62202444,613.4043842,120.1676931,-1521.687585,-610.9894183,3134.45977,27.97522144,47.85148424,4.162357535,0.572524149,-0.9251952523,16.39085287,-18.7881901
391,0.7051177776,-1.621751129,613.3988786,120.8582042,-1521.440055,-611.0482909,3132.554078,29.99205074,47.85211399,4.168061738,0.5813014561,-0.921993316,16.35498073,-18.76830955
392,0.7050201803,-1.621547753,613.3152276,121.556012,-1521.25451,-611.233147,3130.651973,32.14034581,47.8442395,4.173766592,0.5864815659,-0.9215064678,16.32892832,-18.74148486
393,0.7050569473,-1.621334663,613.3491254,122.1754116,-1521.063433,-611.3272092,3128.53892,34.15619151,47.84482127,4.179428936,0.5952368882,-0.9184300504,16.29245502,-18.72194676
394,0.7050251093,-1.621327209,613.327051,122.7709743,-1521.061474,-611.5642166,3126.825467,36.33480782,47.83703845,4.184957249,0.6002680771,-0.9180868655,16.26622212,-18.69581071
395,0.7051300842,-1.621256882,613.4244919,123.3238493,-1521.0036,-611.6872113,3124.774702,38.36217763,47.83804174,4.190001532,0.6083455968,-0.9152334498,16.23185692,-18.67735244
396,0.7051432688,-1.621351855,613.443701,123.9129107,-1521.096758,-611.9558287,3123.004054,40.55796388,47.83119699,4.194746044,0.6124394941,-0.9150098953,16.20862918,-18.65285768
397,0.7052595744,-1.621386936,613.5511736,124.4846084,-1521.136633,-612.1366792,3121.153592,42.70760102,47.83279432,4.199047611,0.6194161139,-0.9123354763,16.17792149,-18.63620597
398,0.7052617817,-1.621562184,613.5594092,125.0886919,-1521.304178,-612.4672834,3119.98618,45.06369983,47.82662877,4.202916564,0.6226149846,-0.9121331381,16.15797844,-18.61400411
399,0.7053404606,-1.621622358,613.6307207,125.6756934,-1521.366613,-612.7103375,3118.879625,47.30779759,47.82910138,4.206080687,0.6286200293,-0.9094458614,16.130517,-18.60015229
400,0.7052858905,-1.621802315,613.5850981,126.3045327,-1521.537491,-613.0950098,3118.44812,49.6626309,47.82354885,4.208542347,0.6307363364,-0.9092129447,16.11407602,-18.58159625
401,0.7053093749,-1.621858081,613.6046751,126.9159976,-1521.59471,-613.3626329,3118.043449,51.80502266,47.82599519,4.210212351,0.6356591056,-0.9064780835,16.08992054,-18.57178224
402,0.7052257832,-1.62205015,613.5319591,127.4890176,-1521.776155,-613.7269501,3118.249446,53.82818707,47.82031997,4.211226789,0.6369841613,-0.9060645632,16.07617884,-18.55717556
403,0.7052094288,-1.622168009,613.5145572,127.9474426,-1521.891447,-613.9550729,3118.362842,55.51765883,47.82238479,4.211223988,0.6417484506,-0.9026381536,16.0538849,-18.55157265
404,0.7050330878,-1.622539291,613.3559731,128.344194,-1522.24107,-614.3323551,3119.144815,57.17229443,47.81559841,4.210403991,0.6431877782,-0.9013029913,16.04135137,-18.54085868
405,0.7049366811,-1.622997943,613.2645024,128.643234,-1522.676352,-614.6401841,3120.172201,58.54447425,47.81666007,4.208800061,0.6483523967,-0.8968479054,16.01950882,-18.53908685
406,0.7047333425,-1.623727517,613.0819119,128.8876652,-1523.362335,-615.0970686,3121.993191,59.82400622,47.8085622,4.206654877,0.6501492971,-0.89461586,16.00806239,-18.5319765
407,0.7046489029,-1.624384826,613.0025835,128.9838504,-1523.984255,-615.3995088,3123.778792,60.66866561,47.80870404,4.203802227,0.6556529462,-0.8893211567,15.98762636,-18.53418655
408,0.7044400568,-1.62513588,612.8158636,128.9923102,-1524.690712,-615.7828368,3125.952427,61.32247068,47.79957065,4.20042859,0.6577797359,-0.8863029398,15.97767916,-18.53100771
409,0.7043446802,-1.625677266,612.7269654,128.8716546,-1525.204393,-615.989747,3127.673019,61.5651047,47.79902575,4.196392922,0.6637554655,-0.880121911,15.95805614,-18.537234
410,0.7041435932,-1.626278708,612.5483065,128.6781295,-1525.77103,-616.2993362,3129.519359,61.73952304,47.78910768,4.19176831,0.6663679084,-0.8762767601,15.94853912,-18.53806122
411,0.7040605577,-1.62665743,612.4712831,128.379036,-1526.132645,-616.447074,3130.713071,61.58629449,47.78826135,4.186470026,0.6728217429,-0.8692983465,15.92912944,-18.54878914
412,0.7038670355,-1.627027829,612.2994423,128.0516391,-1526.482987,-616.6856744,3131.857863,61.35904433,47.77861935,4.180761215,0.6758090687,-0.8647754101,15.91998919,-18.55391537
413,0.7037859981,-1.627066668,612.2236673,127.6005619,-1526.526156,-616.7071601,3132.170598,60.65951278,47.77839853,4.174846997,0.6825544028,-0.8573332024,15.90111485,-18.56821175
414,0.7035990785,-1.627038473,612.0571985,127.0557941,-1526.502914,-616.777272,3132.342074,59.7833415,47.76957632,4.16903017,0.6857531401,-0.8525886848,15.89264947,-18.57575881
415,0.7035447553,-1.626764876,612.0052026,126.3944862,-1526.253546,-616.6732723,3131.875154,58.55990238,47.77062856,4.163655397,0.6929618959,-0.8451187958,15.8743497,-18.59117593
416,0.7034089416,-1.62661593,611.8852886,125.7199926,-1526.117877,-616.7096548,3131.827593,57.422746,47.76317817,4.15864499,0.6969716983,-0.8403485216,15.86630178,-18.59909484
417,0.7033999297,-1.626310239,611.8745823,124.992564,-1525.839209,-616.6116548,3131.539999,56.07162022,47.76543324,4.153943028,0.7049773658,-0.832809977,15.84841782,-18.61497433
418,0.703257499,-1.625932521,611.747585,124.2431324,-1525.489492,-616.5723672,3131.232396,54.71651648,47.7588607,4.149616393,0.7094800959,-0.8280510406,15.84108776,-18.62337716
419,0.7032376637,-1.625214434,611.7260787,123.4131664,-1524.824179,-616.3153996,3130.17807,53.03077289,47.76176573,4.145622299,0.7175800387,-0.8207686786,15.82417709,-18.63929752
420,0.7031270439,-1.624459579,611.6283122,122.565895,-1524.120556,-616.1210199,3129.144615,51.27488684,47.7557943,4.142011801,0.7218515265,-0.8165726494,15.81853923,-18.64751075
421,0.7031698163,-1.623518362,611.665146,121.6828024,-1523.245379,-615.7709276,3127.801899,49.20818651,47.75907187,4.138819736,0.7293362335,-0.8101349396,15.80427155,-18.66290611
422,0.7031058567,-1.622751356,611.6110101,120.8445068,-1522.52951,-615.5609297,3127.074665,47.20687752,47.75322728,4.13604212,0.7327571672,-0.8069658777,15.80126791,-18.66958779
423,0.7031426398,-1.62201974,611.6421358,119.9880214,-1521.850068,-615.2479568,3126.618805,44.96097483,47.75659624,4.133519235,0.7394151718,-0.8015996135,15.78899877,-18.68305509
424,0.7030586957,-1.621555192,611.5689986,119.1469383,-1521.416733,-615.0741532,3127.040809,42.73305597,47.75101169,4.131334196,0.7417282148,-0.7996168908,15.78865861,-18.68836531
425,0.7030957753,-1.621005919,611.5999023,118.2943561,-1520.907,-614.7596666,3127.400208,40.30385342,47.75488076,4.129329868,0.7470962923,-0.7954140431,15.7800045,-18.70070109
426,0.7030430939,-1.620654429,611.5555705,117.5172576,-1520.578223,-614.5873367,3128.447495,38.04303553,47.7498087,4.127524831,0.7479423495,-0.7946124129,15.78367547,-18.70473483
427,0.7031653063,-1.620388369,611.6659884,116.756505,-1520.33255,-614.3415296,3129.90099,35.69204139,47.75400004,4.125889227,0.7517772282,-0.7916407286,15.77878838,-18.71572888
428,0.7032456817,-1.620532621,611.7464389,116.0232766,-1520.467179,-614.2959195,3132.59374,33.47599189,47.74892466,4.124304484,0.7511285709,-0.7920612408,15.78612759,-18.71847071
429,0.7034980812,-1.620783364,611.9789052,115.2537567,-1520.704807,-614.1769021,3135.586845,31.0750756,47.75315561,4.122679998,0.7536129123,-0.7902173401,15.78493637,-18.72878864
430,0.703661791,-1.621184176,612.1373115,114.5363354,-1521.07877,-614.19408,3138.970373,28.82588332,47.74827434,4.121044922,0.7516986108,-0.7917000639,15.79607096,-18.73150725
431,0.7039432888,-1.621425228,612.3964611,113.8305638,-1521.306166,-614.0686774,3141.91183,26.51620961,47.75310995,4.119405058,0.7530392649,-0.7907884588,15.79850071,-18.74205943
432,0.7041271835,-1.621823286,612.5730479,113.1559971,-1521.676479,-614.0689387,3145.30675,24.40488157,47.74897744,4.117688386,0.7500579343,-0.7931096246,15.81310037,-18.74507736
433,0.704487996,-1.622251103,612.9057038,112.4339676,-1522.078148,-613.9676845,3148.788995,22.15576897,47.75468715,4.116127537,0.7505252525,-0.7929818344,15.81872201,-18.7564643
434,0.7048279203,-1.623005992,613.2275459,111.7026515,-1522.782445,-614.0250711,3153.080331,20.00241343,47.75162205,4.114721948,0.7468960659,-0.7960422225,15.83601603,-18.75999639
435,0.7053307508,-1.623887398,613.6919566,110.948038,-1523.608822,-614.0085096,3157.572137,17.7528082,47.75875977,4.113218421,0.7467013376,-0.7965710496,15.84381929,-18.77155354
436,0.7056895118,-1.625007622,614.0300457,110.2701976,-1524.654808,-614.1453335,3162.585967,15.80587417,47.75711237,4.111649906,0.7421556252,-0.8002748261,15.86356704,-18.77568258
437,0.7061144089,-1.62603711,614.419993,109.6121327,-1525.619189,-614.1493288,3167.255167,13.90518392,47.76562853,4.110067517,0.7410939452,-0.8013861349,15.8740605,-18.78843233
438,0.7064034382,-1.627093936,614.6911532,108.9630728,-1526.604861,-614.2264984,3171.876849,12.17836254,47.76551649,4.108687749,0.7356872705,-0.8058071137,15.89660348,-18.79336952
439,0.7067710679,-1.627921424,615.0256905,108.2417139,-1527.378976,-614.107525,3175.745995,10.24677932,47.77573792,4.107531702,0.7337946532,-0.8076571804,15.90976615,-18.80608341
440,0.7069595878,-1.628838463,615.201329,107.5266492,-1528.232808,-614.0898891,3179.669236,8.502552863,47.77689111,4.106617806,0.727638239,-0.81268929,15.93468363,-18.81061647
441,0.7071703953,-1.629637548,615.3878875,106.8336179,-1528.979608,-613.9573976,3183.038078,6.786301487,47.78802542,4.106070564,0.7250665377,-0.8151041705,15.94944841,-18.82262361
442,0.7072007417,-1.630519275,615.4144903,106.2558751,-1529.799872,-613.970192,3186.464362,5.400722297,47.78988106,4.105761214,0.718456462,-0.8206009451,15.97555778,-18.82593526
443,0.7072851429,-1.63120406,615.4818665,105.7372378,-1530.439265,-613.8466035,3189.298258,3.986594908,47.80165527,4.10553196,0.7156673531,-0.8233242335,15.99099158,-18.83667335
444,0.7072237721,-1.631921908,615.4218521,105.3003605,-1531.105688,-613.8347165,3192.154603,2.767265085,47.80411688,4.105337081,0.7089005481,-0.8290342202,16.01711955,-18.83901772
445,0.7072363481,-1.63246084,615.4215867,104.8999292,-1531.608106,-613.6998206,3194.37475,1.520987455,47.81617588,4.105137532,0.7059155152,-0.8318383333,16.03215156,-18.84888094
446,0.7070837515,-1.633064282,615.2767325,104.5875448,-1532.16721,-613.7085066,3196.588412,0.5915422707,47.81792686,4.104711839,0.6991179411,-0.8373945021,16.05693734,-18.85017361
447,0.7069848296,-1.63344997,615.1729163,104.3360358,-1532.526291,-613.5983543,3198.059001,-0.2905351574,47.82897532,4.104224281,0.6965054675,-0.8397955866,16.0692634,-18.85929017
448,0.7067615149,-1.633865777,614.9623786,104.2152592,-1532.909814,-613.6276716,3199.477769,-0.8609287638,47.83009116,4.103792506,0.6900894808,-0.8450125958,16.09116333,-18.85988322
449,0.7066436187,-1.634087735,614.8414235,104.2264827,-1533.115512,-613.56289,3200.248278,-1.330429225,47.84048468,4.103273674,0.6876379061,-0.8472158651,16.10048273,-18.86835535
450,0.7063932387,-1.634325308,614.6064143,104.4017928,-1533.332148,-613.6443066,3200.92207,-1.436563722,47.84069052,4.102568771,0.6814813203,-0.8521524437,16.11877597,-18.86873322
451,0.7062134935,-1.634380809,614.4284255,104.6638816,-1533.382157,-613.6250559,3200.893092,-1.464076624,47.85011634,4.101631652,0.6794411751,-0.853891463,16.12424755,-18.87701393
452,0.7059054911,-1.634547813,614.1404615,105.0105693,-1533.532888,-613.7503435,3200.977519,-1.237980703,47.84923939,4.100500442,0.6735587664,-0.8583008365,16.1391705,-18.87705931
453,0.705725099,-1.63464452,613.962978,105.3852456,-1533.621961,-613.7676542,3200.683396,-1.044556188,47.85755329,4.09920102,0.6719401916,-0.859368798,16.14129973,-18.8852874
454,0.7054811238,-1.634939965,613.7359943,105.8202626,-1533.893833,-613.9334553,3200.771017,-0.6362656565,47.85574007,4.097882957,0.6667477777,-0.8630379482,16.15287647,-18.88500718
455,0.7053786399,-1.635179057,613.6321504,106.2476767,-1534.1172,-613.98848,3200.524914,-0.3036724315,47.86347586,4.096619166,0.6658972454,-0.8634035092,16.15198207,-18.89251082
456,0.7051908884,-1.635534171,613.458139,106.6734002,-1534.445813,-614.1661654,3200.436783,0.1333942388,47.86141608,4.095369066,0.6614883736,-0.8663546146,16.16096103,-18.89193944
457,0.7051401113,-1.635832514,613.402678,107.0796637,-1534.725495,-614.2375056,3200.051217,0.4774965979,47.86925897,4.094082918,0.6613887336,-0.8659968947,16.15808673,-18.89953234
458,0.7050096992,-1.636400425,613.2818832,107.5511683,-1535.254132,-614.5032443,3200.206805,1.052162711,47.86775478,4.092705683,0.657444544,-0.8683765882,16.16596003,-18.89910344
459,0.7049989927,-1.637015118,613.2632087,108.0253071,-1535.830576,-614.7015624,3200.211832,1.569066203,47.87638887,4.091335211,0.6574379097,-0.8677202666,16.16262842,-18.90705766
460,0.704887368,-1.637851012,613.1591137,108.5071514,-1536.610314,-615.0493534,3200.574228,2.202048149,47.87580362,4.089927298,0.6532845296,-0.8698744177,16.17090136,-18.90763249
461,0.7048764987,-1.638597846,613.139223,108.9166419,-1537.31034,-615.2624572,3200.550971,2.639782996,47.88550119,4.088695151,0.6529383765,-0.8690375582,16.16888965,-18.91667725
462,0.7047376102,-1.639496741,613.0084102,109.3314616,-1538.148934,-615.6170045,3200.843477,3.241013225,47.88606606,4.087502882,0.6485588812,-0.8711406837,16.17844696,-18.91830743
463,0.7046998022,-1.640326968,612.9622328,109.717041,-1538.926834,-615.8723105,3200.901689,3.786266947,47.89678756,4.086555391,0.6478821233,-0.8704251913,16.17808815,-18.92822706
464,0.7045164065,-1.641269851,612.7884044,110.1497222,-1539.806242,-616.2743323,3201.256031,4.638461283,47.89862955,4.085876351,0.6430652019,-0.8728595198,16.1897857,-18.92981682
465,0.7043994728,-1.642076658,612.6667551,110.5880655,-1540.561824,-616.5624222,3201.300938,5.472701629,47.91061997,4.085565328,0.6420339974,-0.8725961394,16.19110247,-18.93926427
466,0.7041560684,-1.642938572,612.4358656,111.0688551,-1541.364936,-616.9775981,3201.670723,6.507584291,47.91324766,4.085339904,0.636852944,-0.8754406112,16.20449472,-18.94085529
467,0.7040185344,-1.643580929,612.2942333,111.5371401,-1541.965839,-617.2505445,3201.629953,7.458384179,47.92590227,4.085270571,0.6353610957,-0.8756161263,16.20820833,-18.94998953
468,0.703761733,-1.644191489,612.0503138,112.049892,-1542.532909,-617.6340208,3201.77438,8.683807201,47.92899643,4.085446862,0.6298550362,-0.8789369514,16.22340754,-18.95027358
469,0.7035979259,-1.644467328,611.8840076,112.5730104,-1542.789673,-617.8540597,3201.307619,9.919038881,47.94168631,4.08594441,0.6279412256,-0.8797051474,16.22842438,-18.95790219
470,0.7033261362,-1.644615397,611.6265008,113.174454,-1542.922571,-618.1660655,3200.917365,11.39852053,47.944312,4.086812417,0.6219815308,-0.8836656103,16.24476243,-18.95639871
471,0.7031789087,-1.644404091,611.4766089,113.7966311,-1542.722335,-618.2978879,3199.934556,12.76426475,47.95613566,4.088342171,0.6199061517,-0.885046752,16.25028248,-18.96138023
472,0.702949859,-1.644036263,611.2600353,114.4792149,-1542.371709,-618.4797789,3199.010264,14.25520165,47.95790927,4.090543834,0.614224968,-0.8894725848,16.26611651,-18.95672692
473,0.7028597563,-1.64327699,611.164419,115.1379589,-1541.658252,-618.4340302,3197.468261,15.58256439,47.96902843,4.093191898,0.6128045109,-0.8910429065,16.27013707,-18.95839093
474,0.7026806638,-1.642399282,610.9954744,115.7900605,-1540.83033,-618.4218445,3195.942363,17.03368655,47.97002215,4.096613296,0.6079868991,-0.8955723597,16.28376397,-18.94972316
475,0.7026151837,-1.64123632,610.9240057,116.4055255,-1539.739299,-618.2117926,3193.826837,18.39958438,47.98008435,4.100680512,0.6075675746,-0.8971122299,16.28533269,-18.94689439
476,0.7024184951,-1.640102252,610.740042,117.0719452,-1538.672116,-618.1026984,3191.791353,19.98437607,47.9795959,4.105422994,0.603900932,-0.9013385539,16.29665483,-18.93378502
477,0.7023225486,-1.638769979,610.6413276,117.7456904,-1537.423578,-617.8356417,3189.170652,21.47924852,47.98833284,4.110994481,0.6047516638,-0.9025228861,16.2960038,-18.92679071
478,0.702114147,-1.637446158,610.4474832,118.4188328,-1536.179971,-617.6438155,3186.654787,23.08092686,47.98674076,4.117316971,0.6026081285,-0.9063083571,16.30486575,-18.9095956
479,0.7020184005,-1.635900426,610.3501287,118.9780167,-1534.733227,-617.2412843,3183.647584,24.44841545,47.99430532,4.124059385,0.6054329658,-0.9066641994,16.30112602,-18.89875236
480,0.7017991858,-1.634406352,610.1474475,119.4935023,-1533.33214,-616.9092253,3180.770085,25.9272658,47.99140959,4.131505079,0.6054713962,-0.9094490836,16.30647142,-18.87793586
481,0.7016861702,-1.632733574,610.0350659,119.9472743,-1531.768387,-616.4149571,3177.257413,27.2608995,47.99780642,4.139341735,0.6104290611,-0.9087466659,16.29916748,-18.86350947
482,0.7014426975,-1.631196472,609.8106539,120.4246351,-1530.328821,-616.0620948,3173.900795,28.75236325,47.99389267,4.147419534,0.6123386864,-0.9103935472,16.3009429,-18.83952817
483,0.7013230898,-1.629603837,609.6928666,120.8521231,-1528.841678,-615.5954813,3170.135164,30.09628634,47.99951335,4.155984925,0.6187497597,-0.9087228035,16.29038071,-18.82212469
484,0.7010974839,-1.628241141,609.4859118,121.246634,-1527.566963,-615.287673,3166.826084,31.54471582,47.99489767,4.164945985,0.621954022,-0.9095488143,16.28892054,-18.79503173
485,0.7010159836,-1.626887589,609.4048938,121.5114916,-1526.305265,-614.8756401,3163.419486,32.79275659,47.99948562,4.174173546,0.629602297,-0.9070675226,16.27510919,-18.77512727
486,0.7008418899,-1.625769502,609.2474545,121.7077538,-1525.261103,-614.627978,3160.479672,34.19264448,47.99366201,4.183462817,0.6339676001,-0.9070009505,16.27050973,-18.74674645
487,0.700806044,-1.624620425,609.2104818,121.8135275,-1524.19211,-614.2812362,3157.285675,35.44134093,47.99701883,4.192711178,0.6425663339,-0.9036597567,16.25421895,-18.72582819
488,0.7006644463,-1.623666755,609.0848738,121.9007075,-1523.302698,-614.0945026,3154.555226,36.85180273,47.98983817,4.201687253,0.6474941562,-0.9028492524,16.24750286,-18.69616337
489,0.700672041,-1.6226593,609.0900958,121.9029912,-1522.36668,-613.7907384,3151.698555,38.0323467,47.99173841,4.210361236,0.6562552072,-0.898902077,16.22942693,-18.67444958
490,0.7005999906,-1.621865617,609.0307841,121.8986756,-1521.627359,-613.6573495,3149.485751,39.28881072,47.9834821,4.218562499,0.661241516,-0.897597938,16.22131386,-18.64451686
491,0.7007115934,-1.62104362,609.1341565,121.8293444,-1520.865267,-613.4302765,3147.190854,40.36003989,47.98476948,4.226084446,0.6700069928,-0.8931625005,16.20249305,-18.62322513
492,0.7007856288,-1.62043241,609.2123628,121.7397652,-1520.297025,-613.3699052,3145.37675,41.57184614,47.97599257,4.233051511,0.6749506617,-0.8913482467,16.19408645,-18.59448566
493,0.7010296139,-1.619747066,609.4403682,121.6189189,-1519.66284,-613.2062262,3143.347994,42.59912893,47.97679363,4.239272738,0.6834735256,-0.8865177436,16.17584971,-18.57447056
494,0.7011566534,-1.61925449,609.5685086,121.5726015,-1519.20537,-613.2149745,3141.906098,43.77416504,47.9677893,4.24473733,0.6879349505,-0.8845037802,16.16855205,-18.54721476
495,0.7014066482,-1.618700607,609.802221,121.5442018,-1518.69396,-613.1282128,3140.363157,44.7934745,47.96851902,4.249358907,0.6959501569,-0.8795667745,16.15105794,-18.5292599
496,0.7015744973,-1.6182814,609.9686588,121.5677849,-1518.304536,-613.1822736,3139.310923,45.94218495,47.95948806,4.253138848,0.6996537141,-0.8775274389,16.14481116,-18.5043408
497,0.7019581276,-1.617656905,610.3275574,121.5428867,-1517.726081,-613.0573094,3137.981287,46.78757303,47.96035346,4.25605344,0.7068421892,-0.8726181114,16.12848938,-18.48850122
498,0.7022909294,-1.61707946,610.6480822,121.5425834,-1517.187755,-613.0244958,3137.063388,47.60321334,47.9519261,4.258089044,0.7100377824,-0.8705052525,16.12302566,-18.46614929
499,0.7027588196,-1.616389676,611.0851979,121.5590681,-1516.547762,-612.8715373,3135.986493,48.16594338,47.95359228,4.259159292,0.7169151564,-0.8654939705,16.10755837,-18.4540899
500,0.7030959398,-1.615879595,611.4091015,121.628464,-1516.072159,-612.8654649,3135.358652,48.83891289,47.94583589,4.259420225,0.7196600715,-0.8634509833,16.10310853,-18.43541865
501,0.7035662358,-1.615326201,611.8480544,121.6785632,-1515.55931,-612.7353755,3134.518368,49.33450868,47.94792099,4.259074748,0.7257766526,-0.8587909197,16.08863594,-18.42571704
502,0.7040066765,-1.614937479,612.268489,121.7650943,-1515.196859,-612.7206083,3134.231787,49.93378481,47.94052638,4.258063109,0.7278650223,-0.8570173227,16.0851275,-18.40963936
503,0.704634473,-1.614376858,612.8548418,121.8612981,-1514.67675,-612.5513319,3133.709766,50.41503809,47.94291358,4.256633249,0.7334994027,-0.8524591955,16.0716385,-18.40300387
504,0.7051873469,-1.61392011,613.3806947,121.9807804,-1514.249928,-612.4874822,3133.65596,51.00648067,47.9355392,4.254992036,0.7350104916,-0.8509180337,16.06898293,-18.38972159
505,0.7058442238,-1.613418151,613.9942284,122.101792,-1513.78432,-612.3073114,3133.432343,51.43861599,47.93801677,4.253270393,0.7401340264,-0.8467105101,16.05638902,-18.38608067
506,0.7063671404,-1.613251183,614.4918296,122.2868431,-1513.628813,-612.3111428,3133.914937,52.0490541,47.9308005,4.251289917,0.7412071635,-0.8454645554,16.05479005,-18.37581957
507,0.706956593,-1.613150582,615.0420836,122.4891266,-1513.538932,-612.2428199,3134.390146,52.61172025,47.93332806,4.249159318,0.7456694697,-0.8416493483,16.04333688,-18.37493185
508,0.707450061,-1.61321953,615.5116941,122.6671227,-1513.603919,-612.2885279,3135.346992,53.2638887,47.92648594,4.247010062,0.745997771,-0.8408583338,16.04300605,-18.36748523
509,0.7080746358,-1.613086535,616.0946769,122.7448174,-1513.482723,-612.1523641,3135.911562,53.65782239,47.92922188,4.244942485,0.7495224632,-0.8376119502,16.03308906,-18.36907445
510,0.7085666438,-1.613023831,616.5626721,122.7987352,-1513.423342,-612.1095556,3136.757536,54.10923738,47.9226259,4.243078755,0.7489442982,-0.8374760979,16.03394196,-18.36355115
511,0.709111202,-1.612927652,617.0701511,122.8257983,-1513.335684,-611.9669914,3137.463806,54.46223858,47.92582702,4.241437555,0.7514823942,-0.8349741376,16.02560548,-18.36660597
512,0.7094483688,-1.613116807,617.3923242,122.8674742,-1513.511475,-612.0091994,3138.717741,54.99519529,47.91984484,4.239906907,0.7498852553,-0.8354474058,16.02833217,-18.36276963
513,0.7097977488,-1.613299253,617.7163524,122.8320559,-1513.683985,-611.9608099,3139.767487,55.33263556,47.92346115,4.238433619,0.751300927,-0.8335615763,16.02203322,-18.36787127
514,0.7099471753,-1.613629827,617.8618292,122.763937,-1513.991141,-612.0474593,3141.239176,55.65670945,47.91811468,4.236912085,0.7484475844,-0.83482597,16.0270085,-18.36589843
515,0.7101311143,-1.613806687,618.0301343,122.6169342,-1514.157159,-612.0030725,3142.406688,55.69000067,47.92230541,4.235367883,0.748608807,-0.8338585824,16.02305484,-18.3723241
516,0.7101178757,-1.614086715,618.0226183,122.4492802,-1514.415709,-612.0804396,3143.931501,55.72754683,47.91740634,4.233927471,0.7445516064,-0.8360813355,16.03017589,-18.37164403
517,0.7101424035,-1.614225655,618.0411657,122.2427809,-1514.545085,-612.0337194,3145.081942,55.523801,47.92186088,4.23231975,0.743630831,-0.8359008419,16.0285936,-18.37926735
518,0.7099741091,-1.614420448,617.8883458,122.0419931,-1514.72241,-612.1111755,3146.305486,55.33608378,47.91685629,4.230487752,0.7382816159,-0.8388142832,16.03858018,-18.37969901
519,0.7098587226,-1.61442152,617.7759485,121.8004849,-1514.721204,-612.0554014,3146.892623,54.89178709,47.92104542,4.22844445,0.7360704174,-0.8392334501,16.03982885,-18.38851574
520,0.7095799719,-1.614498743,617.5196636,121.5786711,-1514.787303,-612.1230182,3147.633376,54.43247178,47.9159213,4.226423502,0.72975038,-0.8426605277,16.05224673,-18.38953056